ArrivalDelay;AirTime;DepartureDelay;Distance;TaxiIn;TaxiOut;MidOfWeekFlag
14;79;19;433;41;12;0
-9;76;3;433;75;8;0
3;79;5;425;43;20;0
-8;75;-7;421;56;14;0
2;76;2;427;42;11;0
14;78;19;437;94;12;0
-2;47;-1;258;29;14;0
3;51;-1;260;35;16;0
-8;46;-2;252;26;12;0
20;49;17;268;44;22;0
38;47;41;276;28;14;0
9;46;12;274;45;13;0
-3;166;10;1420;22;18;0
3;169;18;1404;29;24;0
43;173;56;1416;33;25;0
48;235;76;2012;113;13;0
-4;137;-1;1134;48;24;0
-3;62;1;407;32;14;0
32;64;29;417;14;22;0
14;64;18;391;24;12;0
25;64;28;397;35;9;0
14;61;18;431;41;11;0
3;63;5;421;65;14;0
53;70;60;523;18;13;1
9;69;20;509;47;9;1
-10;70;-5;533;22;18;1
-7;70;-3;531;31;15;1
2;288;3;2277;43;19;1
-7;100;8;794;42;12;1
-11;147;1;1132;61;13;1
-22;145;-6;1136;70;12;1
0;138;18;1132;22;10;1
-7;301;-3;2352;32;12;1
-20;190;-2;1654;24;14;1
-20;196;5;1638;22;8;1
-24;190;-2;1622;21;13;1
-23;192;-2;1618;58;8;1
4;85;23;546;38;12;1
-15;91;0;536;42;10;1
1;261;10;2049;35;10;1
51;52;62;247;24;9;1
2;58;0;255;67;10;1
-8;56;-3;257;52;8;1
16;52;14;259;25;14;1
-2;55;-2;253;22;10;1
18;55;11;269;42;24;1
-3;56;-2;253;59;8;1
-3;53;-2;249;60;14;1
-7;51;-5;251;62;10;1
-24;266;-6;2148;48;8;1
-1;266;15;2134;25;8;1
-25;259;-4;2158;17;14;1
-10;236;4;1851;71;14;1
-21;225;-3;1816;75;8;1
-11;224;7;1818;27;10;1
-18;91;-5;667;25;10;1
-15;90;0;667;41;9;1
-11;87;-1;693;38;15;1
-13;98;-1;667;41;12;1
3;86;14;604;31;11;1
5;131;12;844;34;12;1
-16;128;-2;846;58;20;1
-7;167;3;1293;62;21;1
-20;163;-5;1273;33;11;1
-5;160;14;1277;24;11;1
53;261;73;2104;18;8;1
-3;212;6;1635;31;13;1
-5;202;10;1637;47;14;1
24;293;38;2317;34;11;1
2;59;0;268;40;12;1
17;66;0;274;16;17;1
31;62;23;256;47;21;1
16;63;-1;270;44;28;1
45;68;29;280;35;19;1
9;66;-6;296;53;9;1
39;67;32;270;54;13;1
-6;61;-5;276;44;11;1
1;60;0;268;74;13;1
-5;102;10;815;23;9;1
-15;158;0;1341;52;16;1
8;120;9;850;30;11;1
-7;159;0;1186;65;11;1
7;148;27;1200;9;9;1
-6;159;3;1172;26;17;1
-3;156;10;1174;17;11;1
-15;156;3;1170;27;8;1
-31;238;4;2061;58;13;1
-11;205;5;1567;42;9;1
-1;215;6;1551;82;9;1
3;200;16;1563;29;10;1
-11;199;-5;1557;26;13;1
-14;200;2;1579;19;13;1
-10;200;11;1555;86;6;1
-26;200;-4;1561;50;9;1
-14;209;0;1569;54;11;1
10;205;26;1553;32;11;1
-3;301;-2;2424;63;22;1
-26;182;-5;1545;48;8;1
-20;178;-1;1555;35;14;1
-4;84;7;465;41;10;1
3;86;5;457;77;8;1
-7;83;1;441;34;9;1
-1;84;0;453;37;12;1
-7;84;1;451;30;9;1
-3;83;5;433;44;12;1
-6;85;-3;469;28;9;1
7;85;10;455;38;10;1
14;81;26;447;50;9;1
-5;125;1;1015;49;21;1
3;158;-3;1139;10;20;1
-18;145;-1;1129;28;11;1
-14;152;-2;1141;53;10;1
-5;43;-4;251;25;12;1
13;48;8;239;25;15;1
-11;41;-5;241;25;8;1
9;43;14;235;31;11;1
-4;45;-2;225;44;10;1
8;46;10;247;16;10;1
26;49;28;243;46;8;1
-8;269;12;2191;45;10;1
3;128;6;784;70;8;1
-22;128;-6;790;55;7;1
20;124;-3;790;41;11;1
-28;277;0;2224;34;8;1
-24;275;-4;2200;63;17;1
-3;54;2;288;21;7;1
-4;58;-5;272;24;10;1
-6;52;-5;292;36;8;1
-3;54;-1;274;77;11;1
2;53;7;288;35;12;1
-5;53;-1;284;25;10;1
9;53;12;318;28;9;1
-14;54;-4;294;30;11;1
21;55;6;300;42;9;1
-1;58;5;300;40;8;1
16;53;23;292;37;13;1
20;55;21;294;55;13;1
20;51;28;300;22;13;1
-5;52;1;298;52;9;1
-3;52;0;288;72;12;1
-7;54;-5;312;44;11;1
-6;53;-2;276;32;10;1
-8;53;-3;288;61;9;1
-17;238;-1;1944;39;14;1
4;250;16;1944;34;9;1
3;311;10;2407;31;9;1
-19;251;1;2091;28;14;1
-19;258;2;2067;29;8;1
-16;60;-5;379;42;9;1
-9;62;2;393;29;11;1
20;62;32;399;38;9;1
-12;64;-3;381;51;9;1
3;61;11;397;42;13;1
3;67;7;375;39;13;1
1;63;12;395;40;9;1
-3;67;0;393;25;9;1
6;63;23;385;35;9;1
-14;64;-4;387;30;8;1
12;53;19;288;26;9;1
62;52;67;298;48;16;1
-12;56;-5;292;22;7;1
0;54;0;312;24;15;1
-5;52;-2;276;18;8;1
11;66;-2;284;55;13;1
8;55;13;304;32;10;1
4;58;3;284;35;15;1
33;58;29;284;40;19;1
4;152;3;1107;30;16;1
10;138;30;1135;24;11;1
-12;143;1;1093;31;10;1
-12;206;0;1668;30;17;1
-23;146;-5;906;44;7;1
16;139;30;906;53;20;1
-22;146;-2;890;57;9;1
-3;77;1;454;29;13;1
-3;86;-5;460;26;12;1
13;97;6;484;35;10;1
-8;77;-2;442;28;13;1
0;77;-2;468;58;20;1
-8;78;-2;464;29;11;1
2;84;7;452;45;7;1
0;71;5;414;33;14;1
-5;78;-3;434;20;11;1
-4;71;1;424;39;14;1
9;72;17;438;33;10;1
9;79;8;418;29;12;1
-3;78;-1;428;49;8;1
8;66;5;416;69;18;1
-9;64;0;410;51;10;1
52;67;56;394;37;13;1
-7;67;-1;418;25;9;1
-1;72;0;404;17;11;1
-12;62;5;392;43;8;1
19;68;25;414;59;12;1
-4;74;2;433;21;9;1
3;74;8;413;32;12;1
3;78;0;443;42;14;1
-4;74;1;427;44;15;1
-18;75;-5;441;43;10;1
-9;75;-5;437;17;11;1
-14;74;-1;431;11;7;1
-2;47;5;270;26;12;1
9;51;6;264;31;16;1
-3;49;-4;268;68;13;1
-2;53;5;256;24;9;1
-2;49;0;246;18;11;1
6;51;10;262;36;8;1
-13;175;3;1406;48;7;1
-13;174;6;1426;31;12;1
5;176;23;1424;61;14;1
14;235;40;2018;57;14;1
-2;137;13;1132;18;11;1
-2;68;-3;377;52;9;1
8;60;15;407;26;12;1
-2;63;3;401;20;11;1
-4;64;-1;397;69;12;1
90;71;103;515;36;15;1
31;70;37;539;37;16;1
114;75;111;547;13;20;1
-5;69;-1;515;22;16;1
101;102;122;792;25;8;1
0;145;2;1130;61;27;1
-6;197;8;1674;51;16;1
81;193;105;1642;26;14;1
-13;198;-3;1614;70;10;1
116;78;143;548;68;16;1
-10;82;-3;558;48;28;1
4;59;2;245;38;10;1
87;60;94;283;44;8;1
6;55;3;255;32;14;1
54;59;55;269;32;10;1
111;258;130;2156;29;16;1
-17;271;-3;2146;58;9;1
98;263;124;2152;50;16;1
78;232;103;1865;24;10;1
118;219;149;1828;66;11;1
105;215;139;1808;52;9;1
48;89;63;675;63;12;1
64;84;84;675;34;14;1
109;89;126;653;43;20;1
111;91;136;663;81;7;1
-18;89;2;683;12;9;1
91;91;95;612;44;14;1
93;162;109;1269;34;13;1
21;167;24;1297;11;15;1
-7;168;5;1261;70;12;1
-10;199;-2;1635;37;25;1
109;281;127;2333;50;23;1
13;52;13;282;40;12;1
42;69;34;290;99;9;1
81;71;71;274;37;19;1
29;67;3;298;54;26;1
-3;53;0;278;33;10;1
62;105;77;807;63;14;1
3;160;10;1363;70;24;1
27;114;32;828;32;16;1
114;147;142;1184;78;14;1
-12;155;-2;1174;48;19;1
-13;201;1;1563;57;10;1
8;194;23;1543;34;18;1
69;185;104;1557;15;9;1
85;182;117;1579;24;12;1
-15;197;-2;1565;40;13;1
82;187;113;1533;9;15;1
59;194;77;1559;72;25;1
16;186;44;1585;23;12;1
9;183;27;1543;51;13;1
113;84;109;443;46;21;1
-4;83;-1;429;24;11;1
120;91;113;435;38;24;1
5;81;1;473;53;12;1
82;85;83;455;70;18;1
117;81;126;451;36;13;1
8;81;-1;439;43;27;1
55;89;60;449;25;12;1
-7;82;-3;465;71;11;1
82;136;116;1137;19;8;1
-23;146;-6;1143;29;10;1
64;46;64;233;41;15;1
19;44;22;251;53;10;1
8;44;12;243;52;9;1
93;131;98;802;30;22;1
-9;123;-3;822;58;10;1
-17;275;1;2216;18;25;1
16;59;8;296;23;25;1
19;60;17;318;77;10;1
9;58;5;286;26;20;1
37;64;35;284;48;13;1
17;54;13;286;42;17;1
100;61;102;308;38;9;1
3;58;0;308;60;14;1
20;58;23;298;29;9;1
-17;244;-4;1978;22;10;1
105;247;140;2063;61;10;1
21;252;33;2069;10;22;1
73;63;77;369;28;22;1
56;64;68;385;22;11;1
-5;64;-1;381;28;12;1
9;64;10;381;18;12;1
41;61;38;403;44;28;1
82;60;85;300;15;13;1
8;66;-1;302;29;10;1
19;61;7;286;15;24;1
46;61;41;290;39;18;1
16;76;-1;292;33;9;1
99;58;92;316;83;22;1
-1;150;2;1109;52;15;1
48;154;57;1123;44;12;1
27;144;35;1113;52;19;1
86;148;105;910;26;11;1
62;137;92;914;82;8;1
-27;137;-5;906;37;15;1
101;86;107;464;79;12;1
105;85;114;448;36;8;1
-4;84;-4;462;33;13;1
-1;75;-2;428;36;12;1
4;78;2;444;13;16;1
105;92;95;424;18;17;1
-5;75;0;424;26;11;1
104;66;111;400;45;18;1
4;64;12;404;37;12;1
82;59;80;414;20;26;1
17;74;11;437;116;29;1
66;77;78;443;48;14;1
-2;74;-2;423;10;15;1
108;81;102;439;56;12;1
20;81;20;451;80;13;1
113;79;122;425;49;13;1
20;59;0;276;72;28;1
71;54;79;276;26;9;1
48;54;44;252;35;16;1
46;167;68;1420;58;21;1
108;167;131;1396;22;13;1
92;166;120;1396;43;17;1
-3;135;-1;1130;66;26;1
108;67;115;395;56;13;1
-6;66;-2;411;45;9;1
50;67;44;393;57;18;1
7;69;12;537;41;15;0
16;69;9;537;24;31;0
14;69;14;509;117;27;0
-11;67;-2;521;39;11;0
-12;68;-2;519;50;10;0
-8;68;0;545;18;9;0
-1;70;3;533;27;16;0
54;269;78;2261;21;14;0
34;100;31;792;35;36;0
-5;145;12;1142;32;12;0
49;150;50;1140;48;29;0
-16;141;1;1116;31;9;0
11;277;32;2326;50;16;0
-8;204;5;1658;18;11;0
29;194;50;1620;68;14;0
-18;192;-1;1618;37;11;0
8;198;5;1630;40;38;0
-15;199;0;1610;34;10;0
5;95;20;564;36;9;0
9;95;4;562;30;29;0
6;242;32;2031;60;10;0
4;56;-1;281;80;15;0
31;59;23;269;46;17;0
25;58;24;277;42;13;0
40;63;21;241;25;30;0
8;51;8;261;56;13;0
42;58;19;279;42;39;0
-5;55;-7;265;39;10;0
11;59;1;279;35;23;0
-2;59;-3;263;26;8;0
27;56;22;229;70;20;0
-1;55;-1;265;38;9;0
28;56;30;243;22;9;0
9;59;2;263;35;16;0
-23;260;-3;2148;7;10;0
-3;253;16;2162;34;14;0
17;260;23;2146;24;33;0
17;228;21;1879;19;34;0
9;217;18;1810;68;28;0
-1;214;25;1810;51;12;0
-14;92;-2;665;30;9;0
11;86;29;705;34;10;0
17;95;-1;671;46;39;0
16;90;9;653;26;36;0
44;91;59;677;31;19;0
11;94;14;677;41;25;0
-2;90;14;661;48;12;0
20;83;23;616;60;23;0
31;84;41;626;51;9;0
31;153;21;866;53;17;0
48;160;34;850;46;28;0
54;167;64;1277;32;23;0
-18;154;-5;1299;25;11;0
-8;171;1;1281;35;9;0
23;161;38;1273;63;15;0
6;246;31;2100;60;13;0
6;196;9;1643;57;35;0
-2;210;5;1627;33;15;0
25;274;48;2323;20;18;0
12;47;16;278;27;13;0
7;52;9;284;70;13;0
8;49;11;266;37;12;0
20;52;2;282;69;35;0
27;49;34;262;6;14;0
34;53;27;276;26;28;0
15;51;19;280;21;10;0
40;60;32;272;21;19;0
36;52;9;270;26;47;0
15;51;5;268;86;34;0
33;58;23;290;64;19;0
72;51;71;300;23;23;0
-3;49;-1;280;92;8;0
-1;56;-1;274;39;10;0
21;108;32;815;53;13;0
-4;160;2;1329;58;24;0
36;115;34;824;44;20;0
-25;147;-5;1182;61;10;0
110;151;113;1180;31;38;0
26;150;42;1180;39;20;0
-17;153;-5;1174;26;13;0
-10;154;2;1180;40;19;0
-10;163;-3;1184;40;10;0
-1;250;22;2093;33;17;0
-21;190;-2;1559;56;12;0
-8;192;10;1579;34;19;0
19;196;17;1561;19;27;0
-12;190;14;1577;16;7;0
45;225;13;1561;48;52;0
11;193;29;1549;31;14;0
-5;192;0;1581;29;33;0
10;189;35;1583;46;13;0
-24;196;3;1561;24;10;0
-25;185;-5;1569;59;10;0
-21;191;-2;1567;18;17;0
17;194;32;1571;44;20;0
16;289;28;2414;63;23;0
-26;179;-4;1533;21;10;0
1;185;7;1523;27;23;0
21;79;23;453;89;14;0
3;90;-1;435;42;10;0
6;87;6;441;19;15;0
5;85;5;443;30;12;0
31;82;14;435;33;11;0
9;85;6;455;18;20;0
3;86;-1;429;45;13;0
3;81;5;461;39;13;0
26;81;13;447;29;37;0
5;76;15;451;34;8;0
-3;85;-3;429;56;10;0
-7;79;-4;445;10;9;0
16;86;15;461;82;12;0
19;125;23;1037;30;24;0
57;146;53;1151;12;38;0
-9;135;13;1123;36;11;0
-22;140;-3;1159;28;12;0
32;45;20;251;54;28;0
7;44;3;231;15;18;0
-8;39;-2;229;30;10;0
10;41;8;231;26;13;0
24;39;25;233;73;10;0
16;41;22;233;49;11;0
39;46;23;227;19;32;0
11;45;11;219;50;13;0
32;44;37;237;19;10;0
-20;265;-4;2225;41;17;0
34;147;12;788;34;41;0
15;140;17;804;31;11;0
38;145;41;808;20;11;0
-9;146;-5;792;46;9;0
-9;270;7;2212;9;33;0
-17;260;24;2226;42;8;0
27;54;24;304;17;12;0
6;52;6;292;15;10;0
17;52;10;292;71;28;0
3;52;5;302;35;11;0
-6;52;-4;272;29;14;0
29;56;26;276;17;22;0
47;53;25;298;57;43;0
17;52;16;292;21;23;0
8;52;12;276;29;10;0
-2;52;0;288;48;13;0
11;52;17;278;52;10;0
19;58;22;284;34;18;0
3;54;2;306;46;12;0
39;53;22;280;52;36;0
-2;48;-3;304;44;14;0
9;51;12;276;73;12;0
45;58;45;298;43;12;0
-17;236;3;1948;14;11;0
-1;230;22;1960;22;14;0
12;289;31;2399;30;15;0
-2;246;27;2083;23;11;0
2;250;22;2069;25;16;0
2;68;4;369;34;12;0
2;70;1;393;35;16;0
9;66;14;393;40;9;0
14;74;5;381;31;20;0
19;77;17;375;7;14;0
37;70;37;365;32;13;0
35;72;40;375;64;12;0
6;68;13;383;56;11;0
57;77;59;389;40;10;0
-2;70;3;389;47;8;0
43;70;41;383;37;17;0
50;74;47;383;19;24;0
43;72;34;383;51;27;0
39;61;23;280;24;31;0
2;55;6;274;37;9;0
4;56;5;296;26;8;0
20;49;0;312;38;39;0
-1;54;0;286;63;10;0
2;56;2;298;41;9;0
43;55;41;286;16;20;0
5;49;12;294;11;8;0
13;51;14;260;37;13;0
9;55;-5;322;56;30;0
9;58;8;328;46;16;0
-5;51;-2;296;15;9;0
14;52;13;280;20;15;0
40;52;49;282;43;15;0
6;150;10;1119;49;13;0
14;136;31;1095;41;17;0
-14;139;4;1099;32;11;0
13;137;24;1123;25;14;0
36;222;43;1654;44;11;0
57;161;58;920;58;18;0
7;173;0;904;28;14;0
37;166;25;892;22;27;0
-1;167;3;898;46;12;0
36;85;23;438;35;26;0
18;82;9;482;58;25;0
0;78;4;460;53;13;0
3;82;5;434;36;10;0
7;81;3;454;35;20;0
26;85;15;456;47;25;0
3;90;-2;460;23;13;0
26;86;23;426;43;12;0
16;75;10;412;41;8;0
40;85;29;416;16;23;0
51;90;23;416;18;38;0
0;87;-3;416;43;9;0
48;81;48;428;23;17;0
3;79;0;416;25;12;0
17;72;19;396;52;12;0
43;77;50;412;65;11;0
100;63;84;414;55;46;0
20;64;28;418;39;13;0
21;68;25;408;37;8;0
-8;66;-1;424;47;12;0
-1;68;-2;384;29;14;0
28;63;41;390;67;12;0
61;63;73;400;27;11;0
14;81;9;445;25;17;0
23;83;22;451;27;16;0
10;83;-2;435;45;29;0
65;83;55;449;27;34;0
3;83;2;435;44;11;0
-3;78;-3;431;35;14;0
4;79;4;439;18;13;0
32;84;5;431;27;45;0
5;52;-1;252;28;15;0
0;52;0;254;59;11;0
5;55;-4;264;53;22;0
26;49;37;276;44;9;0
26;51;27;258;55;12;0
9;46;10;246;60;15;0
7;169;23;1420;42;12;0
17;169;42;1418;38;14;0
32;169;51;1418;19;20;0
1;235;27;2028;30;14;0
0;143;-1;1118;65;24;0
31;64;22;407;48;30;0
35;64;37;409;19;17;0
9;68;14;427;30;10;0
22;63;26;393;16;10;0
-2;60;0;407;20;13;0
56;62;61;409;33;16;0
4;68;17;515;28;7;0
0;70;9;531;33;10;0
-6;71;-3;511;37;20;0
-7;71;0;531;27;9;0
-13;69;-5;527;46;10;0
-13;69;-8;535;46;9;0
-8;70;1;523;21;9;0
36;276;53;2273;73;15;0
-2;107;-5;788;49;25;0
1;141;22;1108;15;11;0
0;146;3;1150;25;26;0
-5;140;13;1128;52;9;0
-7;296;-2;2336;10;17;0
-21;196;-3;1662;33;10;0
-4;215;-4;1618;30;15;0
-14;201;-3;1616;51;11;0
-21;201;-5;1638;37;12;0
-16;201;-3;1626;66;9;0
-8;101;2;574;53;8;0
-11;99;-5;580;37;11;0
-14;254;-1;2015;25;11;0
2;59;1;267;30;8;0
5;59;0;265;20;13;0
1;52;5;271;31;14;0
3;53;-2;263;60;23;0
5;59;2;265;64;11;0
-11;53;-5;277;42;9;0
3;58;2;275;58;10;0
-3;54;0;267;9;14;0
3;54;0;271;25;16;0
13;58;7;269;90;20;0
-2;54;-3;263;70;11;0
-1;58;-3;273;34;11;0
-3;49;0;257;18;11;0
-9;261;10;2170;49;11;0
-20;256;-4;2154;20;11;0
-6;267;16;2168;44;9;0
20;236;41;1859;61;9;0
-12;222;6;1816;48;13;0
-5;232;2;1816;38;15;0
-11;93;0;663;19;9;0
-13;87;5;671;38;8;0
-10;94;-3;639;38;14;0
-7;92;-5;679;35;22;0
15;95;32;671;39;14;0
-7;100;-1;687;28;13;0
-17;98;-5;675;33;9;0
8;84;11;634;38;21;0
9;86;15;628;42;10;0
27;138;29;848;28;15;0
-10;130;2;858;27;24;0
-10;177;-2;1283;32;13;0
-12;159;-1;1271;35;11;0
14;171;15;1259;117;21;0
37;161;60;1271;16;10;0
-14;265;-6;2108;32;16;0
8;233;-3;1649;116;14;0
-11;205;-2;1651;39;15;0
11;301;6;2307;56;25;0
37;49;28;296;37;11;0
0;49;-1;274;56;15;0
-2;49;5;266;33;9;0
-2;48;1;254;20;15;0
3;52;2;286;67;22;0
-4;51;2;278;30;14;0
3;51;1;268;61;13;0
-5;49;-3;264;24;18;0
-3;48;2;284;32;13;0
-3;47;-4;254;37;20;0
9;48;-4;294;14;18;0
-4;51;-1;278;30;12;0
-8;46;-2;286;30;7;0
7;47;4;280;47;20;0
-14;107;-3;837;66;8;0
-20;170;-8;1337;44;10;0
31;115;34;838;16;15;0
11;161;16;1192;42;21;0
5;168;0;1164;34;23;0
-14;155;-5;1174;38;14;0
-23;154;-4;1186;19;8;0
-16;153;-5;1182;62;13;0
-9;252;6;2077;35;24;0
-6;213;-4;1561;42;13;0
-22;200;-3;1547;26;10;0
-9;206;-4;1549;33;13;0
-9;212;-3;1567;21;16;0
-9;201;-5;1579;42;21;0
21;231;13;1551;15;15;0
27;256;-6;1555;49;14;0
37;278;1;1565;53;9;0
14;206;-5;1549;43;9;0
3;222;-5;1567;19;19;0
-8;289;5;2406;39;22;0
-21;189;-6;1539;65;8;0
-18;189;-5;1541;31;12;0
12;92;-5;417;31;36;0
-4;76;-1;463;34;13;0
11;87;14;443;46;12;0
4;92;2;443;52;10;0
4;87;-5;465;26;11;0
23;91;14;455;23;24;0
12;100;-3;461;47;17;0
-6;85;-4;461;68;11;0
11;95;3;461;61;19;0
-4;82;2;433;16;7;0
-7;77;-3;443;32;13;0
-3;84;0;443;48;8;0
19;92;16;445;28;11;0
10;135;7;1023;19;23;0
-17;147;-7;1111;43;18;0
-18;145;-4;1147;35;9;0
-6;162;-4;1125;43;14;0
3;40;-5;237;40;25;0
-3;41;-3;237;52;16;0
-1;41;5;235;56;10;0
-3;39;0;235;17;9;0
31;40;32;231;64;12;0
-3;38;-2;221;19;15;0
-1;37;3;235;72;15;0
-7;40;0;243;37;9;0
-10;40;-5;249;40;9;0
-3;39;1;233;32;12;0
-13;267;-3;2189;32;22;0
15;136;21;822;14;9;0
-3;143;-1;798;53;9;0
-9;132;-2;790;21;11;0
3;133;-4;798;29;15;0
-13;283;5;2216;28;17;0
-29;270;1;2212;23;9;0
-1;51;-1;296;32;13;0
1;53;-3;298;50;22;0
-9;49;-3;306;38;9;0
-7;54;-2;292;54;12;0
8;52;19;300;49;8;0
-7;49;-5;280;51;14;0
0;49;-4;278;34;25;0
13;52;17;280;36;8;0
-3;51;-1;294;15;12;0
-2;49;-2;294;21;15;0
-9;52;1;280;45;13;0
27;55;28;304;18;14;0
-7;48;-3;294;76;9;0
-4;49;-2;288;21;10;0
-7;54;-3;294;35;10;0
-1;52;0;298;74;14;0
-13;247;-5;1936;31;15;0
-16;237;0;1952;23;13;0
-11;301;-3;2399;25;13;0
-20;252;0;2051;67;13;0
-18;256;0;2067;68;12;0
9;76;5;373;42;9;0
-5;67;-2;375;20;14;0
23;76;23;381;25;7;0
15;71;7;349;41;23;0
11;77;-2;407;25;25;0
-3;68;-1;373;64;8;0
7;78;6;373;85;9;0
1;68;-2;373;42;19;0
2;74;-2;347;50;15;0
-7;66;3;389;44;8;0
-1;69;-2;397;31;12;0
-5;76;-2;377;44;11;0
-3;70;-4;387;18;15;0
-1;53;6;290;13;9;0
-5;52;0;312;32;11;0
16;48;14;308;15;19;0
-4;47;-4;290;23;12;0
1;49;-4;308;33;18;0
-6;52;-1;304;33;11;0
-3;53;-4;286;33;13;0
57;49;66;292;54;8;0
2;52;-1;290;56;20;0
-2;54;4;284;67;9;0
-6;49;-1;306;5;8;0
15;51;22;308;9;7;0
3;56;0;318;24;21;0
7;150;1;1131;32;23;0
-8;148;2;1123;27;11;0
31;145;32;1089;59;25;0
-19;137;-2;1107;52;8;0
-6;223;4;1664;35;8;0
20;162;24;912;33;10;0
-7;159;-2;902;51;11;0
5;152;2;910;70;28;0
-10;155;4;912;43;9;0
9;90;-2;464;31;20;0
47;89;41;452;73;19;0
28;87;28;438;30;9;0
-3;89;-4;458;21;8;0
26;84;23;448;42;17;0
100;93;76;448;18;40;0
-4;78;-1;472;36;10;0
12;87;6;438;22;12;0
3;86;-4;448;22;9;0
7;79;5;426;13;15;0
9;89;-1;414;57;16;0
14;84;6;426;53;17;0
13;89;5;436;19;15;0
0;78;-2;434;30;11;0
16;78;16;438;44;9;0
-3;77;1;404;66;10;0
5;67;-2;406;36;25;0
0;63;-1;410;31;23;0
-4;68;-1;406;29;9;0
9;69;14;416;33;13;0
-6;69;0;418;28;9;0
-7;66;-5;416;20;9;0
23;78;23;408;34;12;0
-11;64;-2;426;79;10;0
5;86;2;445;34;10;0
9;86;6;429;57;14;0
0;86;-1;423;41;12;0
48;84;35;429;39;34;0
12;82;-2;429;43;24;0
9;84;10;425;59;8;0
3;82;5;427;37;8;0
3;84;7;437;28;8;0
2;49;1;268;69;14;0
-2;48;-2;282;48;14;0
-5;46;0;268;18;15;0
-4;48;0;292;52;14;0
4;49;2;264;61;15;0
6;49;7;268;57;11;0
-17;174;-2;1432;53;7;0
-9;175;0;1410;21;24;0
12;187;6;1410;37;11;0
-15;245;5;2016;53;10;0
-13;143;-5;1128;27;13;0
3;60;9;391;30;12;0
-4;61;0;405;44;14;0
-5;59;5;425;67;9;0
-8;59;-2;407;44;8;0
-11;58;-5;415;15;9;0
-13;60;-4;417;41;8;0
12;74;18;513;22;11;0
8;70;18;551;12;10;0
31;112;8;533;91;16;0
-4;66;-5;533;34;22;0
-14;70;0;535;49;4;0
13;74;13;509;46;13;0
-3;74;-5;531;57;18;0
-14;271;-1;2269;16;19;0
6;102;13;796;29;19;0
-20;144;-4;1146;39;12;0
34;146;38;1130;81;27;0
-17;143;-4;1142;34;10;0
-13;286;1;2324;25;16;0
-9;198;4;1658;17;15;0
-20;191;0;1616;35;14;0
14;196;35;1616;36;8;0
-5;196;12;1634;23;17;0
-9;198;0;1622;48;17;0
-2;109;-3;572;37;13;0
-1;106;2;562;82;12;0
-19;250;-2;2015;49;10;0
25;51;26;275;54;14;0
6;58;0;261;60;13;0
65;53;70;273;25;13;0
0;54;-3;269;46;16;0
6;48;12;265;18;9;0
14;55;16;269;46;12;0
-1;49;-2;269;27;14;0
-9;51;-5;263;83;14;0
19;55;14;269;45;14;0
12;59;5;255;71;14;0
-1;52;-2;259;49;13;0
2;54;-1;287;55;11;0
12;60;-4;247;51;22;0
-9;262;1;2136;21;21;0
-14;265;-7;2130;19;19;0
-14;268;5;2162;23;10;0
-7;233;5;1871;71;18;0
-21;222;-3;1812;37;12;0
-21;224;-4;1798;26;10;0
-12;93;-4;683;34;12;0
17;102;23;657;83;10;0
-8;93;1;673;19;12;0
15;92;25;685;65;14;0
2;99;11;687;51;17;0
-6;93;7;677;25;14;0
-19;92;-9;655;57;17;0
-5;81;-2;626;42;22;0
-7;77;6;654;58;10;0
6;151;-5;862;14;18;0
18;178;-2;820;33;20;0
-13;161;6;1265;25;16;0
-12;155;2;1279;89;11;0
-22;159;-4;1267;33;12;0
-5;156;19;1265;48;9;0
-11;256;2;2104;64;17;0
-12;206;-1;1623;83;16;0
-21;205;-7;1611;61;11;0
-2;291;6;2307;17;19;0
14;49;19;272;66;12;0
6;51;10;280;26;12;0
-3;45;-2;260;44;8;0
-6;49;0;276;27;9;0
2;48;4;264;54;16;0
-3;51;-1;272;64;18;0
7;48;1;268;13;17;0
4;53;0;248;44;20;0
0;47;5;286;36;15;0
-1;48;0;266;27;22;0
-5;48;1;260;44;12;0
3;46;6;284;42;20;0
22;48;9;294;34;24;0
-1;51;0;268;73;12;0
-9;104;5;803;32;12;0
1;166;16;1349;75;10;0
3;109;12;828;56;13;0
-20;152;-4;1172;34;9;0
-12;150;1;1160;50;22;0
-20;154;-5;1182;30;13;0
-18;156;-8;1170;38;13;0
-20;154;-5;1184;62;15;0
-16;151;-1;1188;39;11;0
-31;250;-2;2101;80;10;0
-13;198;0;1565;39;18;0
-11;198;4;1541;44;13;0
3;196;21;1577;52;10;0
-14;198;-1;1563;36;22;0
-8;200;1;1559;20;14;0
-9;196;12;1575;53;12;0
-19;197;-5;1559;39;17;0
-19;198;5;1543;29;11;0
-10;197;0;1561;77;10;0
-16;200;-3;1577;39;14;0
-11;292;-1;2414;21;19;0
-14;191;-1;1533;42;11;0
-20;185;-3;1539;78;9;0
11;82;12;461;57;24;0
31;77;39;443;43;11;0
2;82;-1;445;36;15;0
-9;83;-2;463;54;10;0
-2;85;-3;451;31;13;0
0;87;-5;443;33;13;0
27;81;31;443;25;19;0
-8;85;-6;429;30;9;0
14;83;19;437;61;13;0
-5;82;-1;435;39;15;0
-5;78;-4;451;58;14;0
2;86;0;451;41;12;0
-2;83;-2;453;35;12;0
16;90;6;437;74;19;0
61;133;68;1019;11;17;0
7;145;24;1139;39;13;0
-9;150;3;1133;43;10;0
-15;148;-2;1135;68;13;0
6;43;-3;259;25;23;0
